Transaction Date,Store ID,RewardsID,Prod Num,Sale Amount
10/9/2024,832,,105616-S,19.36
10/9/2024,833,,105283-IT,237.28
10/9/2024,833,,105537-B,24.28
10/9/2024,834,,105441-S,7.85
10/9/2024,834,,105380-M,28.92
10/9/2024,834,260,105521-M,24.2
10/9/2024,834,500,105561-S,20.36
10/9/2024,836,,105380-M,28.92
10/9/2024,838,,105360-T,188.2
10/9/2024,838,,105809-S,9.95
10/9/2024,839,,105540-IT,69.11
10/9/2024,840,,105372-S,7.85
10/9/2024,840,,105603-T,178.8
10/9/2024,841,,105483-B,12.12
10/9/2024,843,351,105251-IT,827.45
10/9/2024,844,,105697-A,15.35
10/9/2024,845,,105264-IT,379.4
10/9/2024,847,,105322-IT,28.69
10/9/2024,847,,105268-IT,346.68
10/9/2024,847,,105632-T,217.34
10/9/2024,847,,105829-T,215.77
10/9/2024,848,,105498-M,39.72
10/9/2024,849,,105712-S,6.02
10/9/2024,850,,105461-IT,132.9
10/9/2024,850,,105268-IT,346.68
10/9/2024,850,,105610-A,10.1
10/9/2024,850,,105763-S,10.1
10/9/2024,851,,105325-IT,1717.7
10/9/2024,851,,105839-A,19.36
10/9/2024,852,,105812-B,25.45
10/9/2024,853,,105405-M,61.14
10/9/2024,865,,105412-S,9.45
10/9/2024,866,,105852-S,4.24
10/9/2024,866,,105357-T,195.3
10/9/2024,866,,105258-IT,701.88
10/9/2024,868,,105624-M,57.12
10/9/2024,869,,105363-M,19.48
10/9/2024,869,6,105588-S,9.45
10/9/2024,870,,105387-A,27.52
10/9/2024,871,,105380-M,28.92
10/9/2024,871,,105436-S,4.32
10/9/2024,872,,105270-IT,336.48
10/9/2024,901,,105286-IT,126.18
10/9/2024,901,,105489-S,2.4
10/9/2024,902,,105387-A,27.52
10/9/2024,902,,105468-S,17.7
10/9/2024,903,,105462-IT,109.22
10/9/2024,903,,105657-T,145.97
10/9/2024,903,,105643-A,12
10/9/2024,903,,105508-S,9.09
10/9/2024,904,,105379-A,28
10/9/2024,904,,105793-B,19.36
10/9/2024,904,,105661-T,111.9
10/9/2024,905,,105255-IT,771.36
10/9/2024,905,,105838-T,110.25
10/9/2024,905,,105369-T,228.3
10/9/2024,906,,105710-A,9.09
10/9/2024,908,,105430-A,19.48
10/9/2024,910,,105689-S,10.16
10/9/2024,911,,105313-IT,68.88
10/9/2024,911,,105371-T,216.9
10/10/2024,701,,105313-IT,68.88
10/10/2024,702,,105560-M,8
10/10/2024,702,,105700-IT,131.07
10/10/2024,703,,105290-IT,114.71
10/10/2024,703,,105463-IT,265.07
10/10/2024,703,,105248-IT,883.48
10/10/2024,704,,105652-S,10.16
10/10/2024,704,,105288-IT,119.81
10/10/2024,705,,105387-A,27.52
10/10/2024,705,,105492-S,17.7
10/10/2024,705,,105457-IT,29.81
10/10/2024,706,,105627-S,2.88
10/10/2024,706,,105402-S,2.4
10/10/2024,706,,105658-B,20.36
10/10/2024,708,,105838-T,110.25
10/10/2024,709,,105687-S,9.09
10/10/2024,709,,105363-M,19.48
10/10/2024,709,,105546-T,212.32
10/10/2024,709,,105421-S,9.95
10/10/2024,710,91,105725-M,23.44
10/10/2024,710,,105558-M,8
10/10/2024,711,,105379-A,28
10/10/2024,712,,105261-IT,622.32
10/10/2024,714,,105560-M,8
10/10/2024,715,,105787-A,48.96
10/10/2024,716,,105381-M,55
10/10/2024,716,,105668-S,7.85
10/10/2024,716,,105644-A,16.6
10/10/2024,717,,105456-T,60.72
10/10/2024,717,,105740-T,165.5
10/10/2024,717,,105271-IT,326.28
10/10/2024,718,,105724-T,191.95
10/10/2024,719,,105837-S,12.4
10/10/2024,720,,105572-B,24.28
10/10/2024,720,,105769-B,17.7
10/10/2024,722,,105745-B,26.4
10/10/2024,723,503,105427-S,10.16
10/10/2024,723,,105278-IT,272.24
10/10/2024,724,343,105592-M,26.52
10/10/2024,724,,105670-M,20.36
10/10/2024,724,,105480-M,12
10/10/2024,725,,105701-M,24.33
10/10/2024,725,,105344-IT,265.07
10/10/2024,725,,105292-IT,113.82
10/10/2024,725,,105295-IT,108.33
10/10/2024,727,,105772-T,134.56
10/10/2024,728,,105646-M,57.7
10/10/2024,728,,105464-M,13
10/10/2024,728,,105529-M,16.6
10/10/2024,728,,105279-IT,272.24
10/10/2024,728,,105750-IT,34.14
10/10/2024,729,,105378-T,155.6
10/10/2024,730,,105472-S,6.02
10/10/2024,731,,105428-M,65.5
10/10/2024,731,,105300-IT,77.81
10/10/2024,732,419,105878-S,13.13
10/10/2024,733,,105470-S,9.45
10/10/2024,733,,105337-IT,1301.88
10/10/2024,734,,105394-A,50.96
10/10/2024,734,,105282-IT,237.28
10/10/2024,735,,105314-IT,68.88
10/10/2024,736,,105362-B,17.7
10/10/2024,736,111,105629-B,15.24
10/10/2024,736,518,105388-B,49.36
10/10/2024,736,,105427-S,10.16
10/10/2024,736,,105438-A,28.92
10/10/2024,736,,105389-S,12.4
10/10/2024,736,,105445-T,178.6
10/10/2024,736,,105520-S,10.1
10/10/2024,736,,105884-B,20.36
10/10/2024,736,,105510-T,166
10/10/2024,736,,105522-A,7
10/10/2024,736,,105359-B,23.44
10/10/2024,736,,105519-A,44.5
10/10/2024,736,238,105398-A,52.96
10/10/2024,736,479,105478-B,17.7
10/10/2024,736,,105612-B,74.28
10/10/2024,736,,105798-B,15.24
10/10/2024,736,,105382-T,67.85
10/10/2024,736,,105376-M,44.5
10/10/2024,736,,105349-M,8
10/10/2024,736,,105473-M,12
10/10/2024,736,253,105533-M,26.4
10/10/2024,736,,105452-M,28
10/10/2024,736,,105516-M,18
10/10/2024,736,,105706-T,244.9
10/10/2024,736,,105779-S,10.1
10/10/2024,736,,105370-S,8.45
10/10/2024,736,,105574-A,13.13
10/10/2024,736,,105384-A,23.44
10/10/2024,736,,105880-B,20.36
10/10/2024,736,,105877-B,20.36
10/10/2024,736,,105583-B,24.2
10/10/2024,736,,105368-T,189
10/10/2024,736,,105835-B,19.36
10/10/2024,736,,105664-A,12.12
10/10/2024,736,,105291-IT,114.71
10/10/2024,736,,105312-IT,68.88
10/10/2024,736,,105826-IT,31.89
10/10/2024,736,,105295-IT,108.33
10/10/2024,736,,105305-IT,76.36
10/10/2024,736,,105461-IT,132.9
10/10/2024,736,,105261-IT,622.32
10/10/2024,736,,105269-IT,343.97
10/10/2024,736,,105815-IT,903.9
10/10/2024,737,,105306-IT,76.36
10/10/2024,737,,105284-IT,207.85
10/10/2024,738,,105592-M,26.52
10/10/2024,738,,105531-A,57.7
10/10/2024,801,,105576-S,2.4
10/10/2024,803,,105376-M,44.5
10/10/2024,804,,105261-IT,622.32
10/10/2024,804,311,105497-M,61.14
10/10/2024,804,,105577-T,215.77
10/10/2024,806,,105491-T,253.4
10/10/2024,806,,105572-B,24.28
10/10/2024,807,,105596-S,12.88
10/10/2024,807,,105366-T,213.82
10/10/2024,808,,105298-IT,102.09
10/10/2024,808,,105424-T,192.26
10/10/2024,808,,105420-S,20.36
10/10/2024,809,,105686-A,24.33
10/10/2024,810,,105322-IT,28.69
10/10/2024,811,,105628-M,24.28
10/10/2024,812,,105438-A,28.92
10/10/2024,812,,105594-T,144.4
10/10/2024,812,,105744-T,111.6
10/10/2024,813,,105311-IT,69.9
10/10/2024,813,,105381-M,55
10/10/2024,814,,105602-S,8.45
10/10/2024,815,,105518-M,20.36
10/10/2024,815,,105370-S,8.45
10/10/2024,816,,105750-IT,34.14
10/10/2024,817,,105769-B,17.7
10/10/2024,817,,105574-A,13.13
10/10/2024,817,,105749-T,217.34
10/10/2024,818,,105751-M,26.52
10/10/2024,819,377,105566-A,39.72
10/10/2024,820,,105475-M,29.3
10/10/2024,821,,105472-S,6.02
10/10/2024,821,,105673-T,232.4
10/10/2024,821,,105392-T,187.25
10/10/2024,822,,105602-S,8.45
10/10/2024,822,,105533-M,26.4
10/10/2024,822,,105446-B,12.7
10/10/2024,823,,105291-IT,114.71
10/10/2024,823,,105721-B,29.3
10/10/2024,825,,105752-T,171.9
10/10/2024,825,,105572-B,24.28
10/10/2024,825,,105579-B,74.28
10/10/2024,827,,105489-S,2.4
10/10/2024,827,,105391-T,205.8
10/10/2024,827,,105361-M,59.58
10/10/2024,829,,105666-A,27.61
10/10/2024,830,,105622-T,52.9
10/10/2024,831,,105456-T,60.72
10/10/2024,831,,105825-S,9.09
10/10/2024,833,,105440-M,57.7
10/10/2024,834,,105511-M,24.33
10/10/2024,835,,105316-IT,33.13
10/10/2024,835,,105327-IT,1257.12
10/10/2024,835,,105549-S,4.32
10/10/2024,836,,105303-IT,76.86
10/10/2024,836,,105418-B,20.36
10/10/2024,838,,105815-IT,903.9
10/10/2024,838,,105446-B,12.7
10/10/2024,839,,105374-B,20.36
10/10/2024,841,,105750-IT,34.14
10/10/2024,841,,105687-S,9.09
10/10/2024,841,,105651-S,9.09
10/10/2024,842,,105606-M,27.52
10/10/2024,842,,105650-M,65.5
10/10/2024,843,,105812-B,25.45
10/10/2024,843,,105589-M,23.44
10/10/2024,843,,105607-M,12.3
10/10/2024,843,,105715-A,39.75
10/10/2024,844,,105250-IT,837.28
10/10/2024,845,,105261-IT,622.32
10/10/2024,846,,105377-A,5
10/10/2024,846,108,105737-T,115.28
10/10/2024,847,,105364-S,17.7
10/10/2024,847,,105358-A,14
10/10/2024,847,,105507-A,40.55
10/10/2024,848,452,105692-S,10.16
10/10/2024,848,336,105446-B,12.7
10/10/2024,850,,105441-S,7.85
10/10/2024,851,,105668-S,7.85
10/10/2024,852,,105465-A,23.44
10/10/2024,853,,105288-IT,119.81
10/10/2024,853,,105636-S,12.32
10/10/2024,865,,105769-B,17.7
10/10/2024,866,,105616-S,19.36
10/10/2024,866,,105374-B,20.36
10/10/2024,867,,105649-A,57.12
10/10/2024,867,,105644-A,16.6
10/10/2024,868,,105837-S,12.4
10/10/2024,868,,105275-IT,296.6
10/10/2024,869,,105610-A,10.1
10/10/2024,870,,105848-M,33.1
10/10/2024,870,,105464-M,13
10/10/2024,870,,105586-A,8
10/10/2024,870,,105276-IT,281.43
10/10/2024,871,,105448-M,6
10/10/2024,902,,105362-B,17.7
10/10/2024,902,,105477-S,7.85
10/10/2024,904,,105752-T,171.9
10/10/2024,904,,105365-T,221.48
10/10/2024,904,,105412-S,9.45
10/10/2024,905,,105391-T,205.8
10/10/2024,905,,105350-T,144
10/10/2024,908,,105568-M,24
10/10/2024,908,,105650-M,65.5
10/10/2024,909,,105310-IT,71.74
10/10/2024,910,71,105336-IT,1317.7
10/10/2024,910,90,105485-T,205.8
10/10/2024,910,376,105641-A,26.52
10/10/2024,911,,105553-T,134.8
10/11/2024,701,,105442-A,63.7
10/11/2024,701,,105729-A,12.15
10/11/2024,701,,105276-IT,281.43
10/11/2024,702,,105619-T,144
10/11/2024,703,,105690-A,43.3
10/11/2024,703,,105769-B,17.7
10/11/2024,703,,105248-IT,883.48
10/11/2024,705,132,105611-S,2.4
10/11/2024,705,,105657-T,145.97
10/11/2024,705,,105688-S,12.12
10/11/2024,705,,105440-M,57.7
10/11/2024,706,,105253-IT,801.88
10/11/2024,707,,105261-IT,622.32
10/11/2024,708,,105423-M,40.55
10/11/2024,708,,105767-S,12.88
10/11/2024,709,,105772-T,134.56
10/11/2024,709,,105798-B,15.24
10/11/2024,709,,105299-IT,101.96
10/11/2024,710,,105756-T,206.16
10/11/2024,710,,105366-T,213.82
10/11/2024,712,,105826-IT,31.89
10/11/2024,713,,105426-M,10.1
10/11/2024,714,,105637-M,57.7
10/11/2024,714,,105775-T,201.8
10/11/2024,715,58,105449-A,24.2
10/11/2024,716,,105760-S,7.85
10/11/2024,717,,105544-T,214.32
10/11/2024,717,,105370-S,8.45
10/11/2024,718,,105385-M,27.52
10/11/2024,718,,105589-M,23.44
10/11/2024,719,,105432-S,6.02
10/11/2024,720,,105445-T,178.6
10/11/2024,720,,105545-T,157.28
10/11/2024,721,,105663-M,52.96
10/11/2024,723,,105848-M,33.1
10/11/2024,723,,105744-T,111.6
10/11/2024,724,,105559-S,10.16
10/11/2024,724,,105396-S,17.7
10/11/2024,724,,105641-A,26.52
10/11/2024,725,,105284-IT,207.85
10/11/2024,726,,105452-M,28
10/11/2024,726,,105371-T,216.9
10/11/2024,728,,105549-S,4.32
10/11/2024,728,,105487-S,9.95
10/11/2024,728,,105359-B,23.44
10/11/2024,728,294,105720-A,4
10/11/2024,729,,105374-B,20.36
10/11/2024,731,,105438-A,28.92
10/11/2024,732,221,105723-S,6.52
10/11/2024,733,,105659-A,48
10/11/2024,733,,105655-M,61.14
10/11/2024,734,,105400-B,76.4
10/11/2024,734,,105533-M,26.4
10/11/2024,734,,105499-M,12.3
10/11/2024,734,,105600-S,9.95
10/11/2024,735,,105382-T,67.85
10/11/2024,735,,105708-T,213.82
10/11/2024,735,,105678-A,12.3
10/11/2024,736,,105488-T,164.2
10/11/2024,736,,105754-S,20.36
10/11/2024,736,,105391-T,205.8
10/11/2024,736,19,105632-T,217.34
10/11/2024,736,,105633-B,24.2
10/11/2024,736,,105666-A,27.61
10/11/2024,736,,105359-B,23.44
10/11/2024,736,,105799-S,55
10/11/2024,736,,105357-T,195.3
10/11/2024,736,,105478-B,17.7
10/11/2024,736,,105833-B,76.52
10/11/2024,736,,105870-B,220.36
10/11/2024,736,,105595-S,12.4
10/11/2024,736,347,105832-S,14.32
10/11/2024,736,,105597-S,14.32
10/11/2024,736,,105766-T,111.9
10/11/2024,736,,105783-B,29.3
10/11/2024,736,,105382-T,67.85
10/11/2024,736,272,105592-M,26.52
10/11/2024,736,,105848-M,33.1
10/11/2024,736,,105524-M,44
10/11/2024,736,,105774-M,12.12
10/11/2024,736,,105536-M,40.55
10/11/2024,736,,105385-M,27.52
10/11/2024,736,,105570-M,36.15
10/11/2024,736,,105433-M,32.64
10/11/2024,736,,105529-M,16.6
10/11/2024,736,193,105753-M,63.7
10/11/2024,736,,105715-A,39.75
10/11/2024,736,,105829-T,215.77
10/11/2024,736,,105609-S,20.36
10/11/2024,736,,105371-T,216.9
10/11/2024,736,,105593-S,20.36
10/11/2024,736,,105795-S,6.02
10/11/2024,736,,105739-A,6
10/11/2024,736,116,105554-T,232.4
10/11/2024,736,,105825-S,9.09
10/11/2024,736,119,105740-T,165.5
10/11/2024,736,336,105828-B,20.36
10/11/2024,736,,105718-B,24.28
10/11/2024,736,,105581-B,12.7
10/11/2024,736,,105742-B,25.45
10/11/2024,736,,105585-B,74.28
10/11/2024,736,,105643-A,12
10/11/2024,736,,105599-S,8.36
10/11/2024,736,459,105322-IT,28.69
10/11/2024,736,,105299-IT,101.96
10/11/2024,736,,105300-IT,77.81
10/11/2024,736,,105320-IT,30.16
10/11/2024,736,,105276-IT,281.43
10/11/2024,736,,105328-IT,1250.96
10/11/2024,736,,105750-IT,34.14
10/11/2024,736,,105335-IT,1257.12
10/11/2024,736,,105280-IT,254.9
10/11/2024,736,,105461-IT,132.9
10/11/2024,736,,105345-IT,120.82
10/11/2024,736,,105303-IT,76.86
10/11/2024,736,,105334-IT,1275.44
10/11/2024,737,410,105622-T,52.9
10/11/2024,737,,105667-M,7
10/11/2024,738,,105694-S,7.85
10/11/2024,738,,105607-M,12.3
10/11/2024,802,,105623-A,50.96
10/11/2024,803,,105664-A,12.12
10/11/2024,804,,105585-B,74.28
10/11/2024,804,,105644-A,16.6
10/11/2024,805,,105657-T,145.97
10/11/2024,806,,105324-IT,1294.3
10/11/2024,807,,105727-M,50.96
10/11/2024,807,54,105751-M,26.52
10/11/2024,808,,105325-IT,1717.7
10/11/2024,809,,105318-IT,30.62
10/11/2024,810,,105622-T,52.9
10/11/2024,812,,105349-M,8
10/11/2024,813,153,105445-T,178.6
10/11/2024,813,,105607-M,12.3
10/11/2024,813,,105515-A,26.52
10/11/2024,814,,105462-IT,109.22
10/11/2024,814,,105525-T,204.58
10/11/2024,814,154,105669-M,12
10/11/2024,814,220,105409-A,36.15
10/11/2024,814,,105792-S,13.13
10/11/2024,815,,105756-T,206.16
10/11/2024,815,,105773-T,219.3
10/11/2024,816,,105297-IT,107.06
10/11/2024,817,131,105713-S,12.4
10/11/2024,817,,105398-A,52.96
10/11/2024,818,,105620-M,24.28
10/11/2024,819,,105255-IT,771.36
10/11/2024,820,,105426-M,10.1
10/11/2024,820,470,105744-T,111.6
10/11/2024,821,,105766-T,111.9
10/11/2024,821,,105665-T,155
10/11/2024,822,,105706-T,244.9
10/11/2024,823,,105279-IT,272.24
10/11/2024,823,,105561-S,20.36
10/11/2024,824,,105340-IT,1291.71
10/11/2024,825,350,105472-S,6.02
10/11/2024,826,,105509-A,12
10/11/2024,826,,105861-T,116.2
10/11/2024,827,26,105615-B,28.92
10/11/2024,827,,105725-M,23.44
10/11/2024,828,,105439-M,48
10/11/2024,828,81,105531-A,57.7
10/11/2024,829,,105836-A,57.7
10/11/2024,830,,105713-S,12.4
10/11/2024,830,,105622-T,52.9
10/11/2024,830,,105798-B,15.24
10/11/2024,831,,105303-IT,76.86
10/11/2024,832,,105256-IT,752.82
10/11/2024,832,,105252-IT,815
10/11/2024,832,,105831-B,20.36
10/11/2024,832,,105552-S,7.85
10/11/2024,833,,105293-IT,113.43
10/11/2024,833,,105479-A,20.36
10/11/2024,834,,105453-T,159.58
10/11/2024,834,,105356-S,13.13
10/11/2024,835,,105331-IT,1294.3
10/11/2024,835,,105414-S,6.02
10/11/2024,836,,105381-M,55
10/11/2024,838,299,105488-T,164.2
10/11/2024,838,,105651-S,9.09
10/11/2024,838,451,105622-T,52.9
10/11/2024,838,,105413-A,57.7
10/11/2024,839,,105465-A,23.44
10/11/2024,840,,105377-A,5
10/11/2024,841,320,105363-M,19.48
10/11/2024,841,,105800-A,24.33
10/11/2024,842,,105461-IT,132.9
10/11/2024,843,,105253-IT,801.88
10/11/2024,843,,105772-T,134.56
10/11/2024,843,,105853-A,40.55
10/11/2024,844,,105684-M,34.64
10/11/2024,845,,105272-IT,312.7
10/11/2024,845,,105490-B,28.92
10/11/2024,845,,105418-B,20.36
10/11/2024,846,,105431-M,24.28
10/11/2024,848,,105610-A,10.1
10/11/2024,848,,105664-A,12.12
10/11/2024,849,,105423-M,40.55
10/11/2024,849,,105650-M,65.5
10/11/2024,849,,105658-B,20.36
10/11/2024,850,,105346-IT,318.96
10/11/2024,850,,105521-M,24.2
10/11/2024,850,,105664-A,12.12
10/11/2024,851,,105778-A,34.64
10/11/2024,851,,105692-S,10.16
10/11/2024,851,,105679-T,134.8
10/11/2024,852,,105466-S,9.95
10/11/2024,865,,105806-S,7.85
10/11/2024,865,,105421-S,9.95
10/11/2024,865,,105457-IT,29.81
10/11/2024,868,,105398-A,52.96
10/11/2024,868,100,105300-IT,77.81
10/11/2024,869,,105614-A,20.36
10/11/2024,869,,105535-A,66
10/11/2024,869,,105439-M,48
10/11/2024,869,,105863-M,48.96
10/11/2024,870,,105341-IT,1763.7
10/11/2024,871,,105363-M,19.48
10/11/2024,902,,105488-T,164.2
10/11/2024,902,236,105596-S,12.88
10/11/2024,903,,105548-M,6
10/11/2024,904,,105771-B,23.44
10/11/2024,905,,105452-M,28
10/11/2024,905,255,105667-M,7
10/11/2024,905,,105773-T,219.3
10/11/2024,905,342,105466-S,9.95
10/11/2024,906,,105294-IT,108.33
10/11/2024,906,,105666-A,27.61
10/11/2024,906,,105494-T,157.28
10/11/2024,908,,105596-S,12.88
10/11/2024,908,25,105466-S,9.95
10/11/2024,909,126,105386-M,25
10/11/2024,909,,105374-B,20.36
10/11/2024,909,,105532-A,51.96
10/11/2024,911,,105272-IT,312.7
10/11/2024,911,,105309-IT,75.42
10/12/2024,702,,105425-M,66
10/12/2024,702,,105749-T,217.34
10/12/2024,703,,105770-T,201.8
10/12/2024,703,,105420-S,20.36
10/12/2024,704,,105355-B,24.28
10/12/2024,705,,105839-A,19.36
10/12/2024,705,396,105707-S,5.24
10/12/2024,705,,105703-B,17.7
10/12/2024,705,,105440-M,57.7
10/12/2024,705,,105561-S,20.36
10/12/2024,705,,105644-A,16.6
10/12/2024,706,,105379-A,28
10/12/2024,706,,105829-T,215.77
10/12/2024,707,,105837-S,12.4
10/12/2024,707,,105406-M,57.12
10/12/2024,707,,105432-S,6.02
10/12/2024,708,,105754-S,20.36
10/12/2024,709,,105522-A,7
10/12/2024,709,1,105651-S,9.09
10/12/2024,709,,105660-A,47.61
10/12/2024,711,,105357-T,195.3
10/12/2024,711,139,105763-S,10.1
10/12/2024,711,,105795-S,6.02
10/12/2024,714,,105657-T,145.97
10/12/2024,714,,105816-A,12
10/12/2024,714,,105320-IT,30.16
10/12/2024,715,,105456-T,60.72
10/12/2024,715,,105340-IT,1291.71
10/12/2024,716,,105545-T,157.28
10/12/2024,716,,105593-S,20.36
10/12/2024,716,,105503-S,9.45
10/12/2024,717,,105536-M,40.55
10/12/2024,718,,105767-S,12.88
10/12/2024,718,,105600-S,9.95
10/12/2024,719,,105720-A,4
10/12/2024,720,,105362-B,17.7
10/12/2024,721,,105480-M,12
10/12/2024,722,,105367-M,52.4
10/12/2024,722,,105767-S,12.88
10/12/2024,724,,105435-A,18
10/12/2024,724,409,105333-IT,1292
10/12/2024,724,,105539-IT,30.62
10/12/2024,724,,105462-IT,109.22
10/12/2024,726,,105483-B,12.12
10/12/2024,726,,105251-IT,827.45
10/12/2024,727,,105385-M,27.52
10/12/2024,727,,105356-S,13.13
10/12/2024,728,,105491-T,253.4
10/12/2024,728,245,105709-B,74.28
10/12/2024,728,128,105623-A,50.96
10/12/2024,729,,105331-IT,1294.3
10/12/2024,730,,105798-B,15.24
10/12/2024,731,,105708-T,213.82
10/12/2024,732,,105746-B,26.52
10/12/2024,733,,105767-S,12.88
10/12/2024,734,,105612-B,74.28
10/12/2024,734,,105285-IT,136.12
10/12/2024,734,,105321-IT,28.88
10/12/2024,735,,105673-T,232.4
10/12/2024,735,,105746-B,26.52
10/12/2024,735,,105405-M,61.14
10/12/2024,736,,105806-S,7.85
10/12/2024,736,,105672-B,26.52
10/12/2024,736,,105696-S,12.7
10/12/2024,736,,105754-S,20.36
10/12/2024,736,,105614-A,20.36
10/12/2024,736,,105884-B,20.36
10/12/2024,736,,105611-S,2.4
10/12/2024,736,,105840-A,59.58
10/12/2024,736,,105626-S,6.02
10/12/2024,736,,105782-S,20.36
10/12/2024,736,92,105359-B,23.44
10/12/2024,736,,105729-A,12.15
10/12/2024,736,,105743-T,52.9
10/12/2024,736,,105610-A,10.1
10/12/2024,736,,105766-T,111.9
10/12/2024,736,,105565-T,182.25
10/12/2024,736,,105456-T,60.72
10/12/2024,736,,105592-M,26.52
10/12/2024,736,,105469-M,14.6
10/12/2024,736,,105568-M,24
10/12/2024,736,405,105476-M,6
10/12/2024,736,,105747-M,43.3
10/12/2024,736,302,105637-M,57.7
10/12/2024,736,,105638-M,12.15
10/12/2024,736,,105529-M,16.6
10/12/2024,736,,105625-M,51.96
10/12/2024,736,,105407-T,223.8
10/12/2024,736,,105714-T,152.4
10/12/2024,736,,105424-T,192.26
10/12/2024,736,,105809-S,9.95
10/12/2024,736,,105680-B,50.36
10/12/2024,736,,105502-B,23.44
10/12/2024,736,,105792-S,13.13
10/12/2024,736,,105411-S,20.36
10/12/2024,736,,105846-B,25.45
10/12/2024,736,,105554-T,232.4
10/12/2024,736,,105816-A,12
10/12/2024,736,,105430-A,19.48
10/12/2024,736,18,105695-T,228.77
10/12/2024,736,,105512-B,28.92
10/12/2024,736,,105466-S,9.95
10/12/2024,736,,105586-A,8
10/12/2024,736,,105264-IT,379.4
10/12/2024,736,,105311-IT,69.9
10/12/2024,736,,105279-IT,272.24
10/12/2024,736,,105328-IT,1250.96
10/12/2024,736,,105335-IT,1257.12
10/12/2024,736,,105286-IT,126.18
10/12/2024,736,,105343-IT,1257.12
10/12/2024,736,,105539-IT,30.62
10/12/2024,736,,105294-IT,108.33
10/12/2024,736,,105815-IT,903.9
10/12/2024,737,,105297-IT,107.06
10/12/2024,739,144,105812-B,25.45
10/12/2024,739,,105257-IT,715
10/12/2024,801,,105495-A,13
10/12/2024,801,,105370-S,8.45
10/12/2024,802,,105736-M,20.36
10/12/2024,803,,105386-M,25
10/12/2024,803,,105381-M,55
10/12/2024,803,,105661-T,111.9
10/12/2024,804,,105478-B,17.7
10/12/2024,805,,105826-IT,31.89
10/12/2024,805,,105500-S,20.36
10/12/2024,807,,105778-A,34.64
10/12/2024,808,,105311-IT,69.9
10/12/2024,808,,105463-IT,265.07
10/12/2024,808,,105705-S,20.36
10/12/2024,810,,105285-IT,136.12
10/12/2024,810,,105428-M,65.5
10/12/2024,810,,105861-T,116.2
10/12/2024,811,,105590-T,187.44
10/12/2024,812,,105282-IT,237.28
10/12/2024,812,,105823-M,5
10/12/2024,813,,105744-T,111.6
10/12/2024,814,,105652-S,10.16
10/12/2024,814,,105668-S,7.85
10/12/2024,814,,105834-A,19.48
10/12/2024,816,,105429-T,71.8
10/12/2024,817,,105636-S,12.32
10/12/2024,817,,105495-A,13
10/12/2024,817,,105452-M,28
10/12/2024,817,,105753-M,63.7
10/12/2024,818,,105384-A,23.44
10/12/2024,819,,105260-IT,652.9
10/12/2024,819,,105345-IT,120.82
10/12/2024,819,,105533-M,26.4
10/12/2024,820,,105420-S,20.36
10/12/2024,820,,105356-S,13.13
10/12/2024,821,,105556-A,39.75
10/12/2024,822,,105265-IT,375.24
10/12/2024,825,,105602-S,8.45
10/12/2024,826,,105386-M,25
10/12/2024,828,100,105268-IT,346.68
10/12/2024,828,,105506-B,17.7
10/12/2024,829,,105478-B,17.7
10/12/2024,830,,105300-IT,77.81
10/12/2024,830,,105792-S,13.13
10/12/2024,831,,105638-M,12.15
10/12/2024,832,176,105636-S,12.32
10/12/2024,832,,105512-B,28.92
10/12/2024,833,,105329-IT,1061.14
10/12/2024,833,288,105772-T,134.56
10/12/2024,834,,105613-T,219.3
10/12/2024,835,,105553-T,134.8
10/12/2024,835,,105392-T,187.25
10/12/2024,835,,105548-M,6
10/12/2024,835,,105834-A,19.48
10/12/2024,835,,105648-B,26.4
10/12/2024,835,,105644-A,16.6
10/12/2024,838,,105553-T,134.8
10/12/2024,838,,105407-T,223.8
10/12/2024,839,,105435-A,18
10/12/2024,841,,105399-A,112
10/12/2024,842,,105475-M,29.3
10/12/2024,844,,105554-T,232.4
10/12/2024,845,,105712-S,6.02
10/12/2024,845,,105504-A,32.64
10/12/2024,846,,105750-IT,34.14
10/12/2024,846,,105415-A,61.14
10/12/2024,847,,105523-M,12.15
10/12/2024,847,186,105449-A,24.2
10/12/2024,847,,105515-A,26.52
10/12/2024,848,,105325-IT,1717.7
10/12/2024,848,,105491-T,253.4
10/12/2024,848,,105705-S,20.36
10/12/2024,849,,105476-M,6
10/12/2024,849,,105533-M,26.4
10/12/2024,850,,105462-IT,109.22
10/12/2024,850,,105694-S,7.85
10/12/2024,850,,105663-M,52.96
10/12/2024,850,,105369-T,228.3
10/12/2024,850,,105513-A,57.12
10/12/2024,852,,105486-S,19.36
10/12/2024,853,,105760-S,7.85
10/12/2024,853,,105564-S,12.12
10/12/2024,866,,105631-A,6
10/12/2024,867,,105574-A,13.13
10/12/2024,868,,105852-S,4.24
10/12/2024,868,,105656-S,12.7
10/12/2024,869,,105743-T,52.9
10/12/2024,869,,105316-IT,33.13
10/12/2024,869,,105318-IT,30.62
10/12/2024,870,,105362-B,17.7
10/12/2024,870,,105459-IT,393.21
10/12/2024,871,,105628-M,24.28
10/12/2024,871,,105515-A,26.52
10/12/2024,872,,105315-IT,34.43
10/12/2024,901,,105829-T,215.77
10/12/2024,901,,105434-S,2.88
10/12/2024,902,,105338-IT,1317.7
10/12/2024,902,,105368-T,189
10/12/2024,903,496,105647-B,17.7
10/12/2024,904,,105470-S,9.45
10/12/2024,905,,105284-IT,207.85
